PDB_ID	STATUS	SPLIT	SPLIT_STATUS	CHAIN_COUNT	RESIDUE_COUNT	OUTPUT_PATH	METHODS	DETAIL
4U37	GENERATED	train	KEPT	2	14	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4U37/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4U38	GENERATED	train	KEPT	8	56	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4U38/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4U3L	GENERATED	train	KEPT	2	16	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4U3L/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4U3O	GENERATED	train	KEPT	2	16	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4U3O/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4U3P	GENERATED	train	KEPT	2	16	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4U3P/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4U3R	GENERATED	train	KEPT	2	16	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4U3R/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4U47	GENERATED	train	KEPT	2	16	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4U47/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4U78	GENERATED	train	KEPT	2	16	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4U78/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4WFL	GENERATED	train	KEPT	1	107	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4WFL/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4WFM	GENERATED	train	KEPT	2	206	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4WFM/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4XK0	GENERATED	train	KEPT	2	12	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4XK0/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4XNR	GENERATED	train	KEPT	1	71	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4XNR/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4XW0	GENERATED	train	KEPT	2	20	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4XW0/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4XW1	GENERATED	train	KEPT	1	9	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4XW1/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4XW7	GENERATED	train	KEPT	1	64	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4XW7/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4XWF	GENERATED	train	KEPT	1	64	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4XWF/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4Y1I	GENERATED	train	KEPT	2	200	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4Y1I/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4Y1J	GENERATED	train	KEPT	2	200	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4Y1J/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4Y1M	GENERATED	train	KEPT	2	214	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4Y1M/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4Y1N	GENERATED	train	KEPT	2	550	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4Y1N/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4Y1O	GENERATED	train	KEPT	2	550	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4Y1O/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4Y27	GENERATED	train	KEPT	1	27	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4Y27/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4YAZ	GENERATED	train	KEPT	2	168	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4YAZ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4YB0	GENERATED	train	KEPT	2	166	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4YB0/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4YN6	GENERATED	train	KEPT	2	38	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4YN6/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4ZC7	GENERATED	train	KEPT	4	368	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4ZC7/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
4ZNP	GENERATED	train	KEPT	2	146	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/4ZNP/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5A17	GENERATED	train	KEPT	1	32	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5A17/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5A18	GENERATED	train	KEPT	1	32	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5A18/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5AY2	GENERATED	train	KEPT	4	48	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5AY2/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5AY3	GENERATED	train	KEPT	2	24	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5AY3/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5AY4	GENERATED	train	KEPT	2	24	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5AY4/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5BJO	GENERATED	train	KEPT	2	72	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5BJO/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5BJP	GENERATED	train	KEPT	2	72	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5BJP/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5BTM	GENERATED	train	KEPT	2	110	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5BTM/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5BTP	GENERATED	train	KEPT	2	150	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5BTP/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5C45	GENERATED	train	KEPT	2	110	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5C45/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5C5W	GENERATED	train	KEPT	1	19	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5C5W/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5C7U	GENERATED	train	KEPT	1	67	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5C7U/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5C7W	GENERATED	train	KEPT	1	67	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5C7W/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5CNR	GENERATED	train	KEPT	4	54	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5CNR/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5D5L	GENERATED	train	KEPT	4	308	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5D5L/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5D8T	GENERATED	train	KEPT	2	16	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5D8T/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5D99	GENERATED	train	KEPT	1	27	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5D99/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5DA6	GENERATED	train	KEPT	1	32	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5DA6/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5DER	GENERATED	train	KEPT	4	32	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5DER/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5DH7	GENERATED	train	KEPT	2	68	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5DH7/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5DHB	GENERATED	train	KEPT	4	28	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5DHB/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5DHC	GENERATED	train	KEPT	4	56	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5DHC/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5DO5	GENERATED	train	KEPT	1	12	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5DO5/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5DUN	GENERATED	train	KEPT	1	54	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5DUN/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5E54	GENERATED	train	KEPT	2	142	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5E54/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5EAO	GENERATED	train	KEPT	2	68	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5EAO/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5EAQ	GENERATED	train	KEPT	2	68	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5EAQ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5EW4	GENERATED	train	KEPT	2	44	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5EW4/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5EW7	GENERATED	train	KEPT	2	44	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5EW7/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5FJ0	GENERATED	train	KEPT	3	57	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5FJ0/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5FJ1	GENERATED	train	KEPT	8	192	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5FJ1/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5FJC	GENERATED	train	KEPT	1	94	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5FJC/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5FK1	GENERATED	train	KEPT	1	94	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5FK1/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5FK2	GENERATED	train	KEPT	1	94	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5FK2/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5FK3	GENERATED	train	KEPT	1	94	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5FK3/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5FK4	GENERATED	train	KEPT	1	93	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5FK4/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5FK5	GENERATED	train	KEPT	1	94	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5FK5/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5FK6	GENERATED	train	KEPT	1	94	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5FK6/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5FKD	GENERATED	train	KEPT	1	94	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5FKD/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5FKE	GENERATED	train	KEPT	1	94	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5FKE/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5FKF	GENERATED	train	KEPT	1	94	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5FKF/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5FKG	GENERATED	train	KEPT	1	94	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5FKG/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5FKH	GENERATED	train	KEPT	1	94	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5FKH/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5G2Y	GENERATED	train	KEPT	1	704	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5G2Y/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5G4T	GENERATED	train	KEPT	2	19	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5G4T/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5HBW	GENERATED	train	KEPT	2	14	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5HBW/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5HBX	GENERATED	train	KEPT	4	56	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5HBX/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5HBY	GENERATED	train	KEPT	1	13	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5HBY/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5HN2	GENERATED	train	KEPT	6	48	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5HN2/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5HNJ	GENERATED	train	KEPT	6	48	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5HNJ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5HNQ	GENERATED	train	KEPT	13	104	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5HNQ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5IEM	GENERATED	train	KEPT	1	57	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5IEM/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5J01	GENERATED	train	KEPT	1	418	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5J01/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5J02	GENERATED	train	KEPT	2	425	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5J02/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5K8H	GENERATED	train	KEPT	1	7	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5K8H/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5KH8	GENERATED	train	KEPT	1	47	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5KH8/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5KMZ	GENERATED	train	KEPT	1	31	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5KMZ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5KPY	GENERATED	train	KEPT	1	71	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5KPY/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5KQE	GENERATED	train	KEPT	1	36	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5KQE/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5KRG	GENERATED	train	KEPT	4	60	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5KRG/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5KTJ	GENERATED	train	KEPT	4	130	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5KTJ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5KVJ	GENERATED	train	KEPT	2	32	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5KVJ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5KX9	GENERATED	train	KEPT	2	110	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5KX9/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5L00	GENERATED	train	KEPT	4	60	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5L00/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5L4O	GENERATED	train	KEPT	1	77	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5L4O/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5LQO	GENERATED	train	KEPT	2	20	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5LQO/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5LQT	GENERATED	train	KEPT	2	20	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5LQT/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5LR3	GENERATED	train	KEPT	2	20	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5LR3/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5LR4	GENERATED	train	KEPT	4	40	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5LR4/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5LR5	GENERATED	train	KEPT	4	40	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5LR5/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5LSN	GENERATED	train	KEPT	1	29	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5LSN/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5LWJ	GENERATED	train	KEPT	1	34	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5LWJ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5LYS	GENERATED	train	KEPT	2	114	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5LYS/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5LYU	GENERATED	train	KEPT	2	116	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5LYU/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5LYV	GENERATED	train	KEPT	2	114	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5LYV/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5M0H	GENERATED	train	KEPT	1	42	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5M0H/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5ML7	GENERATED	train	KEPT	2	192	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5ML7/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5MRX	GENERATED	train	KEPT	1	27	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5MRX/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5MWI	GENERATED	train	KEPT	1	26	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5MWI/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5N5C	GENERATED	train	KEPT	1	19	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5N5C/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5NDH	GENERATED	train	KEPT	4	64	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5NDH/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5NDI	GENERATED	train	KEPT	4	80	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5NDI/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5NEF	GENERATED	train	KEPT	1	18	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5NEF/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5NEO	GENERATED	train	KEPT	1	18	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5NEO/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5NEP	GENERATED	train	KEPT	1	18	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5NEP/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5NEQ	GENERATED	train	KEPT	1	18	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5NEQ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5NEX	GENERATED	train	KEPT	1	18	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5NEX/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5NOM	GENERATED	train	KEPT	1	18	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5NOM/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5NQI	GENERATED	train	KEPT	1	27	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5NQI/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5NWQ	GENERATED	train	KEPT	2	82	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5NWQ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5NXT	GENERATED	train	KEPT	1	18	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5NXT/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5NY8	GENERATED	train	KEPT	2	82	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5NY8/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5NZ3	GENERATED	train	KEPT	2	82	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5NZ3/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5NZ6	GENERATED	train	KEPT	1	41	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5NZ6/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5NZD	GENERATED	train	KEPT	2	82	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5NZD/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5O62	GENERATED	train	KEPT	2	82	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5O62/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5O69	GENERATED	train	KEPT	2	82	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5O69/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5OB3	GENERATED	train	KEPT	1	69	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5OB3/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5OR0	GENERATED	train	KEPT	2	22	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5OR0/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5SWD	GENERATED	train	KEPT	2	142	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5SWD/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5SWE	GENERATED	train	KEPT	1	71	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5SWE/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5T3K	GENERATED	train	KEPT	4	66	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5T3K/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5T83	GENERATED	train	KEPT	1	95	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5T83/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5TDJ	GENERATED	train	KEPT	2	20	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5TDJ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5TDK	GENERATED	train	KEPT	2	20	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5TDK/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5TGP	GENERATED	train	KEPT	2	16	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5TGP/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5TKO	GENERATED	train	KEPT	4	28	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5TKO/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5TPY	GENERATED	train	KEPT	1	71	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5TPY/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5U3G	GENERATED	train	KEPT	1	85	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5U3G/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5UED	GENERATED	train	KEPT	2	28	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5UED/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5UEE	GENERATED	train	KEPT	2	28	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5UEE/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5UEF	GENERATED	train	KEPT	4	32	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5UEF/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5UEG	GENERATED	train	KEPT	4	56	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5UEG/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5UF3	GENERATED	train	KEPT	1	23	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5UF3/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5UNE	GENERATED	train	KEPT	2	94	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5UNE/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5UX3	GENERATED	train	KEPT	2	33	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5UX3/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5UZ6	GENERATED	train	KEPT	6	99	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5UZ6/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5UZA	GENERATED	train	KEPT	1	71	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5UZA/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5UZT	GENERATED	train	KEPT	1	31	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5UZT/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5V0H	GENERATED	train	KEPT	2	30	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5V0H/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5V0J	GENERATED	train	KEPT	2	28	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5V0J/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5V0K	GENERATED	train	KEPT	1	13	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5V0K/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5V0O	GENERATED	train	KEPT	2	33	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5V0O/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5V16	GENERATED	train	KEPT	1	41	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5V16/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5V17	GENERATED	train	KEPT	1	41	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5V17/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5V1K	GENERATED	train	KEPT	2	24	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5V1K/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
5V1L	GENERATED	train	KEPT	4	48	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/5V1L/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
