split	pdb_id	seed	sample	status	atom_count	observed_atom_count	observed_atom_fraction	pre_refinement_aligned_rmsd	duration_seconds	estimated_pt_bytes	output
train	2KPC	301	0	DRY_RUN_OK	361	357	0.988920	3.174002	0.020197	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_301/sample_0.pt
train	2KPC	301	1	DRY_RUN_OK	361	357	0.988920	3.330998	0.021682	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_301/sample_1.pt
train	2KPC	301	2	DRY_RUN_OK	361	357	0.988920	3.220491	0.020794	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_301/sample_2.pt
train	2KPC	301	3	DRY_RUN_OK	361	357	0.988920	3.234547	0.019515	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_301/sample_3.pt
train	2KPC	302	0	DRY_RUN_OK	361	357	0.988920	3.187554	0.033102	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_302/sample_0.pt
train	2KPC	302	1	DRY_RUN_OK	361	357	0.988920	3.518078	0.021403	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_302/sample_1.pt
train	2KPC	302	2	DRY_RUN_OK	361	357	0.988920	3.606389	0.020857	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_302/sample_2.pt
train	2KPC	302	3	DRY_RUN_OK	361	357	0.988920	3.287559	0.019184	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_302/sample_3.pt
train	2KPC	303	0	DRY_RUN_OK	361	357	0.988920	3.366938	0.020672	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_303/sample_0.pt
train	2KPC	303	1	DRY_RUN_OK	361	357	0.988920	3.280419	0.023088	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_303/sample_1.pt
train	2KPC	303	2	DRY_RUN_OK	361	357	0.988920	3.419614	0.019737	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_303/sample_2.pt
train	2KPC	303	3	DRY_RUN_OK	361	357	0.988920	3.248382	0.019267	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_303/sample_3.pt
train	2KPC	304	0	DRY_RUN_OK	361	357	0.988920	3.016608	0.020744	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_304/sample_0.pt
train	2KPC	304	1	DRY_RUN_OK	361	357	0.988920	3.347745	0.021097	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_304/sample_1.pt
train	2KPC	304	2	DRY_RUN_OK	361	357	0.988920	2.926839	0.020042	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_304/sample_2.pt
train	2KPC	304	3	DRY_RUN_OK	361	357	0.988920	3.334061	0.019555	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_304/sample_3.pt
train	2KPC	305	0	DRY_RUN_OK	361	357	0.988920	2.198197	0.021109	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_305/sample_0.pt
train	2KPC	305	1	DRY_RUN_OK	361	357	0.988920	1.903660	0.020902	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_305/sample_1.pt
train	2KPC	305	2	DRY_RUN_OK	361	357	0.988920	2.133826	0.020293	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_305/sample_2.pt
train	2KPC	305	3	DRY_RUN_OK	361	357	0.988920	3.292243	0.019617	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_305/sample_3.pt
train	2KPC	306	0	DRY_RUN_OK	361	357	0.988920	2.997677	0.022172	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_306/sample_0.pt
train	2KPC	306	1	DRY_RUN_OK	361	357	0.988920	3.155885	0.020857	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_306/sample_1.pt
train	2KPC	306	2	DRY_RUN_OK	361	357	0.988920	2.995794	0.022198	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_306/sample_2.pt
train	2KPC	306	3	DRY_RUN_OK	361	357	0.988920	3.641437	0.019590	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_306/sample_3.pt
train	2KPC	307	0	DRY_RUN_OK	361	357	0.988920	3.022551	0.020805	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_307/sample_0.pt
train	2KPC	307	1	DRY_RUN_OK	361	357	0.988920	3.241234	0.021043	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_307/sample_1.pt
train	2KPC	307	2	DRY_RUN_OK	361	357	0.988920	2.700770	0.020919	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_307/sample_2.pt
train	2KPC	307	3	DRY_RUN_OK	361	357	0.988920	2.838044	0.019584	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_307/sample_3.pt
train	2KPC	308	0	DRY_RUN_OK	361	357	0.988920	2.129444	0.020528	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_308/sample_0.pt
train	2KPC	308	1	DRY_RUN_OK	361	357	0.988920	2.071485	0.021398	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_308/sample_1.pt
train	2KPC	308	2	DRY_RUN_OK	361	357	0.988920	2.234841	0.020418	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_308/sample_2.pt
train	2KPC	308	3	DRY_RUN_OK	361	357	0.988920	2.226469	0.019779	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_308/sample_3.pt
train	2KPC	309	0	DRY_RUN_OK	361	357	0.988920	3.237466	0.021245	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_309/sample_0.pt
train	2KPC	309	1	DRY_RUN_OK	361	357	0.988920	3.806318	0.021711	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_309/sample_1.pt
train	2KPC	309	2	DRY_RUN_OK	361	357	0.988920	3.547586	0.020156	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_309/sample_2.pt
train	2KPC	309	3	DRY_RUN_OK	361	357	0.988920	3.353555	0.019676	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_309/sample_3.pt
train	2KPC	310	0	DRY_RUN_OK	361	357	0.988920	3.577535	0.020398	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_310/sample_0.pt
train	2KPC	310	1	DRY_RUN_OK	361	357	0.988920	3.541047	0.021984	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_310/sample_1.pt
train	2KPC	310	2	DRY_RUN_OK	361	357	0.988920	3.136506	0.020562	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_310/sample_2.pt
train	2KPC	310	3	DRY_RUN_OK	361	357	0.988920	3.556174	0.019865	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_310/sample_3.pt
train	2KPC	311	0	DRY_RUN_OK	361	357	0.988920	3.291449	0.020745	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_311/sample_0.pt
train	2KPC	311	1	DRY_RUN_OK	361	357	0.988920	3.347083	0.022578	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_311/sample_1.pt
train	2KPC	311	2	DRY_RUN_OK	361	357	0.988920	3.545990	0.020626	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_311/sample_2.pt
train	2KPC	311	3	DRY_RUN_OK	361	357	0.988920	3.686798	0.019094	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_311/sample_3.pt
train	2KPC	312	0	DRY_RUN_OK	361	357	0.988920	3.224010	0.020900	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_312/sample_0.pt
train	2KPC	312	1	DRY_RUN_OK	361	357	0.988920	3.380724	0.020969	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_312/sample_1.pt
train	2KPC	312	2	DRY_RUN_OK	361	357	0.988920	3.674632	0.019806	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_312/sample_2.pt
train	2KPC	312	3	DRY_RUN_OK	361	357	0.988920	3.641442	0.020424	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_312/sample_3.pt
train	2KPC	313	0	DRY_RUN_OK	361	357	0.988920	1.827331	0.020313	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_313/sample_0.pt
train	2KPC	313	1	DRY_RUN_OK	361	357	0.988920	3.303090	0.021095	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_313/sample_1.pt
train	2KPC	313	2	DRY_RUN_OK	361	357	0.988920	2.966872	0.019907	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_313/sample_2.pt
train	2KPC	313	3	DRY_RUN_OK	361	357	0.988920	3.255460	0.020120	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_313/sample_3.pt
train	2KPC	314	0	DRY_RUN_OK	361	357	0.988920	3.286156	0.020437	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_314/sample_0.pt
train	2KPC	314	1	DRY_RUN_OK	361	357	0.988920	3.271215	0.021568	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_314/sample_1.pt
train	2KPC	314	2	DRY_RUN_OK	361	357	0.988920	3.307710	0.023169	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_314/sample_2.pt
train	2KPC	314	3	DRY_RUN_OK	361	357	0.988920	3.154572	0.020407	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_314/sample_3.pt
train	2KPC	315	0	DRY_RUN_OK	361	357	0.988920	3.505099	0.021086	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_315/sample_0.pt
train	2KPC	315	1	DRY_RUN_OK	361	357	0.988920	2.981885	0.022968	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_315/sample_1.pt
train	2KPC	315	2	DRY_RUN_OK	361	357	0.988920	2.828093	0.020157	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_315/sample_2.pt
train	2KPC	315	3	DRY_RUN_OK	361	357	0.988920	3.499568	0.019599	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_315/sample_3.pt
train	2KPC	316	0	DRY_RUN_OK	361	357	0.988920	3.244222	0.021443	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_316/sample_0.pt
train	2KPC	316	1	DRY_RUN_OK	361	357	0.988920	3.146528	0.021698	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_316/sample_1.pt
train	2KPC	316	2	DRY_RUN_OK	361	357	0.988920	4.036206	0.020759	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_316/sample_2.pt
train	2KPC	316	3	DRY_RUN_OK	361	357	0.988920	3.197090	0.019109	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_316/sample_3.pt
train	2KPC	317	0	DRY_RUN_OK	361	357	0.988920	3.275271	0.021168	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_317/sample_0.pt
train	2KPC	317	1	DRY_RUN_OK	361	357	0.988920	3.630146	0.020716	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_317/sample_1.pt
train	2KPC	317	2	DRY_RUN_OK	361	357	0.988920	3.452509	0.019934	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_317/sample_2.pt
train	2KPC	317	3	DRY_RUN_OK	361	357	0.988920	3.810626	0.018882	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_317/sample_3.pt
train	2KPC	318	0	DRY_RUN_OK	361	357	0.988920	3.270570	0.020948	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_318/sample_0.pt
train	2KPC	318	1	DRY_RUN_OK	361	357	0.988920	3.510879	0.020417	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_318/sample_1.pt
train	2KPC	318	2	DRY_RUN_OK	361	357	0.988920	3.395521	0.020423	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_318/sample_2.pt
train	2KPC	318	3	DRY_RUN_OK	361	357	0.988920	3.429181	0.020624	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_318/sample_3.pt
train	2KPC	319	0	DRY_RUN_OK	361	357	0.988920	3.287884	0.022255	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_319/sample_0.pt
train	2KPC	319	1	DRY_RUN_OK	361	357	0.988920	3.113719	0.021062	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_319/sample_1.pt
train	2KPC	319	2	DRY_RUN_OK	361	357	0.988920	3.645726	0.020957	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_319/sample_2.pt
train	2KPC	319	3	DRY_RUN_OK	361	357	0.988920	3.446488	0.020721	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_319/sample_3.pt
train	2KPC	320	0	DRY_RUN_OK	361	357	0.988920	3.031829	0.021052	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_320/sample_0.pt
train	2KPC	320	1	DRY_RUN_OK	361	357	0.988920	3.423850	0.021445	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_320/sample_1.pt
train	2KPC	320	2	DRY_RUN_OK	361	357	0.988920	3.343385	0.022570	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_320/sample_2.pt
train	2KPC	320	3	DRY_RUN_OK	361	357	0.988920	3.328609	0.021292	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_320/sample_3.pt
train	2KPC	321	0	DRY_RUN_OK	361	357	0.988920	3.298564	0.022568	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_321/sample_0.pt
train	2KPC	321	1	DRY_RUN_OK	361	357	0.988920	2.896268	0.022991	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_321/sample_1.pt
train	2KPC	321	2	DRY_RUN_OK	361	357	0.988920	3.181728	0.020823	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_321/sample_2.pt
train	2KPC	321	3	DRY_RUN_OK	361	357	0.988920	2.882574	0.020152	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_321/sample_3.pt
train	2KPC	322	0	DRY_RUN_OK	361	357	0.988920	3.206502	0.021767	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_322/sample_0.pt
train	2KPC	322	1	DRY_RUN_OK	361	357	0.988920	3.327466	0.020996	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_322/sample_1.pt
train	2KPC	322	2	DRY_RUN_OK	361	357	0.988920	3.492902	0.020908	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_322/sample_2.pt
train	2KPC	322	3	DRY_RUN_OK	361	357	0.988920	3.648173	0.019048	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_322/sample_3.pt
train	2KPC	323	0	DRY_RUN_OK	361	357	0.988920	3.456335	0.020848	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_323/sample_0.pt
train	2KPC	323	1	DRY_RUN_OK	361	357	0.988920	3.034011	0.021095	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_323/sample_1.pt
train	2KPC	323	2	DRY_RUN_OK	361	357	0.988920	2.896149	0.020174	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_323/sample_2.pt
train	2KPC	323	3	DRY_RUN_OK	361	357	0.988920	3.284216	0.019603	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_323/sample_3.pt
train	2KPC	324	0	DRY_RUN_OK	361	357	0.988920	3.681447	0.021426	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_324/sample_0.pt
train	2KPC	324	1	DRY_RUN_OK	361	357	0.988920	3.474465	0.020697	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_324/sample_1.pt
train	2KPC	324	2	DRY_RUN_OK	361	357	0.988920	3.331984	0.019981	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_324/sample_2.pt
train	2KPC	324	3	DRY_RUN_OK	361	357	0.988920	2.286007	0.019608	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_324/sample_3.pt
train	2KPC	325	0	DRY_RUN_OK	361	357	0.988920	3.195722	0.020472	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_325/sample_0.pt
train	2KPC	325	1	DRY_RUN_OK	361	357	0.988920	2.297000	0.021540	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_325/sample_1.pt
train	2KPC	325	2	DRY_RUN_OK	361	357	0.988920	2.740863	0.019933	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_325/sample_2.pt
train	2KPC	325	3	DRY_RUN_OK	361	357	0.988920	3.197381	0.018804	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_325/sample_3.pt
train	2KPC	326	0	DRY_RUN_OK	361	357	0.988920	3.040891	0.021026	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_326/sample_0.pt
train	2KPC	326	1	DRY_RUN_OK	361	357	0.988920	3.011573	0.021989	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_326/sample_1.pt
train	2KPC	326	2	DRY_RUN_OK	361	357	0.988920	3.258268	0.019986	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_326/sample_2.pt
train	2KPC	326	3	DRY_RUN_OK	361	357	0.988920	3.110034	0.018940	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_326/sample_3.pt
train	2KPC	327	0	DRY_RUN_OK	361	357	0.988920	3.125292	0.020836	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_327/sample_0.pt
train	2KPC	327	1	DRY_RUN_OK	361	357	0.988920	3.476023	0.020070	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_327/sample_1.pt
train	2KPC	327	2	DRY_RUN_OK	361	357	0.988920	3.623435	0.020955	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_327/sample_2.pt
train	2KPC	327	3	DRY_RUN_OK	361	357	0.988920	4.130704	0.019561	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_327/sample_3.pt
train	2KPC	328	0	DRY_RUN_OK	361	357	0.988920	3.335100	0.021144	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_328/sample_0.pt
train	2KPC	328	1	DRY_RUN_OK	361	357	0.988920	3.206916	0.021046	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_328/sample_1.pt
train	2KPC	328	2	DRY_RUN_OK	361	357	0.988920	3.194407	0.019992	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_328/sample_2.pt
train	2KPC	328	3	DRY_RUN_OK	361	357	0.988920	3.314940	0.018905	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_328/sample_3.pt
train	2KPC	329	0	DRY_RUN_OK	361	357	0.988920	2.093964	0.020246	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_329/sample_0.pt
train	2KPC	329	1	DRY_RUN_OK	361	357	0.988920	2.030798	0.020952	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_329/sample_1.pt
train	2KPC	329	2	DRY_RUN_OK	361	357	0.988920	2.057355	0.020774	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_329/sample_2.pt
train	2KPC	329	3	DRY_RUN_OK	361	357	0.988920	3.440665	0.019915	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_329/sample_3.pt
train	2KPC	330	0	DRY_RUN_OK	361	357	0.988920	3.130666	0.020341	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_330/sample_0.pt
train	2KPC	330	1	DRY_RUN_OK	361	357	0.988920	3.528095	0.021584	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_330/sample_1.pt
train	2KPC	330	2	DRY_RUN_OK	361	357	0.988920	3.500035	0.019818	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_330/sample_2.pt
train	2KPC	330	3	DRY_RUN_OK	361	357	0.988920	3.974983	0.019306	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_330/sample_3.pt
train	2KPC	331	0	DRY_RUN_OK	361	357	0.988920	3.377004	0.021067	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_331/sample_0.pt
train	2KPC	331	1	DRY_RUN_OK	361	357	0.988920	3.398160	0.021600	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_331/sample_1.pt
train	2KPC	331	2	DRY_RUN_OK	361	357	0.988920	3.222365	0.019838	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_331/sample_2.pt
train	2KPC	331	3	DRY_RUN_OK	361	357	0.988920	3.895916	0.020049	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_331/sample_3.pt
train	2KPC	332	0	DRY_RUN_OK	361	357	0.988920	2.887314	0.020391	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_332/sample_0.pt
train	2KPC	332	1	DRY_RUN_OK	361	357	0.988920	2.963455	0.021420	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_332/sample_1.pt
train	2KPC	332	2	DRY_RUN_OK	361	357	0.988920	3.068133	0.019863	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_332/sample_2.pt
train	2KPC	332	3	DRY_RUN_OK	361	357	0.988920	2.742423	0.019064	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_332/sample_3.pt
train	2KPC	333	0	DRY_RUN_OK	361	357	0.988920	3.166867	0.020972	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_333/sample_0.pt
train	2KPC	333	1	DRY_RUN_OK	361	357	0.988920	3.294099	0.021063	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_333/sample_1.pt
train	2KPC	333	2	DRY_RUN_OK	361	357	0.988920	3.930362	0.020724	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_333/sample_2.pt
train	2KPC	333	3	DRY_RUN_OK	361	357	0.988920	3.137108	0.018928	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_333/sample_3.pt
train	2KPC	334	0	DRY_RUN_OK	361	357	0.988920	3.411845	0.020991	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_334/sample_0.pt
train	2KPC	334	1	DRY_RUN_OK	361	357	0.988920	3.354274	0.028241	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_334/sample_1.pt
train	2KPC	334	2	DRY_RUN_OK	361	357	0.988920	2.665577	0.020864	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_334/sample_2.pt
train	2KPC	334	3	DRY_RUN_OK	361	357	0.988920	2.158502	0.018991	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_334/sample_3.pt
train	2KPC	335	0	DRY_RUN_OK	361	357	0.988920	3.025223	0.020814	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_335/sample_0.pt
train	2KPC	335	1	DRY_RUN_OK	361	357	0.988920	2.918287	0.020796	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_335/sample_1.pt
train	2KPC	335	2	DRY_RUN_OK	361	357	0.988920	2.922754	0.019420	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_335/sample_2.pt
train	2KPC	335	3	DRY_RUN_OK	361	357	0.988920	3.100407	0.019613	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_335/sample_3.pt
train	2KPC	336	0	DRY_RUN_OK	361	357	0.988920	3.374656	0.020948	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_336/sample_0.pt
train	2KPC	336	1	DRY_RUN_OK	361	357	0.988920	3.866354	0.021274	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_336/sample_1.pt
train	2KPC	336	2	DRY_RUN_OK	361	357	0.988920	3.028923	0.019752	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_336/sample_2.pt
train	2KPC	336	3	DRY_RUN_OK	361	357	0.988920	3.689698	0.019618	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_336/sample_3.pt
train	2KPC	337	0	DRY_RUN_OK	361	357	0.988920	2.936268	0.020098	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_337/sample_0.pt
train	2KPC	337	1	DRY_RUN_OK	361	357	0.988920	3.050097	0.023025	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_337/sample_1.pt
train	2KPC	337	2	DRY_RUN_OK	361	357	0.988920	2.253112	0.020212	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_337/sample_2.pt
train	2KPC	337	3	DRY_RUN_OK	361	357	0.988920	2.420668	0.019509	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_337/sample_3.pt
train	2KPC	338	0	DRY_RUN_OK	361	357	0.988920	3.048847	0.021138	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_338/sample_0.pt
train	2KPC	338	1	DRY_RUN_OK	361	357	0.988920	3.404059	0.021556	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_338/sample_1.pt
train	2KPC	338	2	DRY_RUN_OK	361	357	0.988920	3.683870	0.020359	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_338/sample_2.pt
train	2KPC	338	3	DRY_RUN_OK	361	357	0.988920	3.065169	0.019255	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_338/sample_3.pt
train	2KPC	339	0	DRY_RUN_OK	361	357	0.988920	3.373040	0.020126	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_339/sample_0.pt
train	2KPC	339	1	DRY_RUN_OK	361	357	0.988920	3.235639	0.020749	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_339/sample_1.pt
train	2KPC	339	2	DRY_RUN_OK	361	357	0.988920	3.493793	0.020690	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_339/sample_2.pt
train	2KPC	339	3	DRY_RUN_OK	361	357	0.988920	2.615360	0.019795	122072	/storage9920/home/tinghao.xia/Data_PT_V1/train/2kpc/seed_339/sample_3.pt
